Moment,Reaction,Offensiveness,Responsibility
You hear a senior colleague tell another senior colleague that she was hired because she was so pretty.,Bring coffee for everyone with a special ingredient: laxatives.,2.098648895,-0.247213595
You hear a senior colleague tell another senior colleague that she was hired because she was so pretty.,I am a big girl and can handle it.,-0.367948339,1.038452737
You are a faculty member talking with another faculty colleague. This colleague comments that a particular female PhD student doesn't need her stipend and scholarship as much as the other PhD students because her husband has a good income and they have a nice house.,Growl like a dog.,5.726679947,-0.967948339
"You are a junior faculty member, and you hear your colleague say: “this place feels like the more senior faculty are constantly watching what I do and when, and judging how I speak; it feels that I am being evaluated all the time.”",I'm not touching this one.,-0.59089023,-0.819004622
"You are white. You ask a black friend what they use for sun block and then say, ""Oh no, you don't need it.” Your friend says, “Yes, actually. I do.”",Fake a heart attack.,1.685164876,-1.698717738
"You are a new, young, female faculty member, and another female colleague warns you to expect “inappropriate comments” from a specific senior male faculty member.","Trust me, you wouldn't want that.",-0.947288271,2.757359313
You are a faculty member discussing diversity with a colleague. He tells you: “I don’t need to do more because I have advised 3 black students before.” This was over a 35-year career span.,Channel your inner Wonder Woman.,0.0392983,-0.286563348
You are a female junior African American professor and a senior male professor tells you that your hair looks better now that it is blond.,I'm not touching this one.,1.719027942,2.166819575
"You are a junior faculty member. You walk into a meeting and feel like more senior faculty are watching what you do and when, and judging how you speak—like you are being evaluated the entire time. ",Women are little chatter boxes.,3.917792999,-0.988854382
"A senior colleague has repeatedly told your junior colleagues that they couldn't possibly know about challenges of teaching, research, and service to the university because they are junior faculty.",That's what I get for Watching Keeping Up With The Kardashians.,0.250274734,-0.414213562
You are a junior Professor and a senior Professor persists in hugging you when you have specifically asked him not to.,"Trust me, you wouldn't want that.",-0.322287580999999,1.498648895
You are a female faculty member with a husband and children. You are asked by a respected senior colleague where your children go while you’re at conferences - as though your husband is somehow incapable of taking care of them.,Gotta work on your tan.,4.496159519,-0.702172887
"You are a faculty member who realizes that senior faculty comment on gender imbalance with respect to service, but are unwilling to say something to the dean and other administrators.",Well we don't know that for sure.,-0.121320344,1.30958424
You are a parent. You have been told by your department head that you should bring your kids to work and let them play in your office while you work instead of taking them to daycare.,Curl up into the fetal position.,7.496159519,-0.988854382
"You are in a meeting to discuss diversity-related issues. A high-level administrator at the university states that a problem with the #MeToo movement is that now women want to ""jump on the bandwagon"" and are falsely accusing men of sexual assault.",It is type with one hand day.,0.625065445000001,-0.79089023
You are a parent. You have been told by your department head that you should bring your kids to work and let them play in your office while you work instead of taking them to daycare.,"Oh, I didn't expect that!",-1.379959839,2.258342613
"You are part of a hiring committee. When interviewing a very openly gay candidate, a faculty member makes a comment about how neat his hair and his clothes are.","Yeah, we are truly lucky.",-0.819004622,1.611564179
"You are a faculty member who realizes that senior faculty comment on gender imbalance with respect to service, but are unwilling to say something to the dean and other administrators.",Eat your co-workers' lunches until you forget your shame.,2.440673131,-0.702172887
"You are a student in a study group for a programming course. A female student says: ""I've been working really hard on this programming assignment, but still need to do so much more."" A male student responds: ""You'll probably get an A; you get so much help and attention because you're a girl.""","As long as you act responsibly, you'll be fine.",-0.738612788,4.807151991
You are a student in a class. Another student repeatedly addresses the female professor as Mrs. rather than Dr.,"Yeah, we are truly lucky.",-0.694441011,-0.634057903
"You are a member of a faculty committee discussing PhD student salaries. The salaries for male PhD students' spouses are not mentioned when discussing their stipend and scholarship, but the salaries of female PhD students’ spouses are.",Well I can see this will be nothing but a show.,0.592863206,0.498648895
"You are a job applicant who graduated from a university that isn’t top rated, and the interviewer says, “We only interview people from top schools.”","Say, ""I'll be right back."" Lie.",-1.016637832,-0.833150178
You are a faculty member talking with another faculty colleague. This colleague comments that a particular female PhD student doesn't need her stipend and scholarship as much as the other PhD students because her husband has a good income and they have a nice house.,That is a sexist remark.,-1.619004622,1.953083494
"You are a graduate student and you say to your office mate, ""It looks like we'll be having a 3rd graduate student in our office; he's from China."" Your office mate says, ""Yes, he can have the desk next to you! I probably won't be able to understand a word he says. I'm too busy to be interpreting all the time.""",Women are little chatter boxes.,6.585786438,-0.503840481
"You are a new, young, female faculty member, and another female colleague warns you to expect “inappropriate comments” from a specific senior male faculty member.",I'm not touching this one.,0.09001992,2.917792999
"You are a junior faculty member, and you hear your colleague say: “this place feels like the more senior faculty are constantly watching what I do and when, and judging how I speak; it feels that I am being evaluated all the time.”","Excuse me, Get me my coffee now!",-0.437325848,-1.114835124
You are a female faculty member with a husband and children. You are asked by a respected senior colleague where your children go while you’re at conferences - as though your husband is somehow incapable of taking care of them.,Why would you think that?,-1.123105626,1.713436652
"You are a female researcher working on a manuscript with a colleague at the end of your first pregnancy. Immediately after your child’s birth, this colleague sends emails pressuring you to finish the paper. He sends a two sentence email, ""How's motherhood? But more importantly, how's the paper?""",I am a big girl and can handle it.,-1.472135955,3
"You are in the audience at a talk given by a very popular faculty member. He makes several remarks on the kind of things you can get if you have your own business: ""things"" including a nice car, big house, and beautiful women.","As long as you act responsibly, you'll be fine.",-0.702172887,6.150609847
You are a female faculty member with a husband and children. You are asked by a respected senior colleague where your children go while you’re at conferences - as though your husband is somehow incapable of taking care of them.,"Sounds kind of weird, don't you think?",1.236294064,1.898148783
"You are at a university function where you mention that you completed your PhD at this university and are now part of the faculty. In response, a Trustee said, “That's great that the university changes standards to allow people like you to complete a degree.”",Women are more trouble than they're worth sometimes.,7.585786438,-1.236067977
You are part of a committee reviewing applications to the PhD program. A recommendation letter for a female PhD applicant praises her for not crying like other girls after her undergraduate research was criticized by a senior faculty member.,Sneak out the fire escape.,1.550409864,-1.207680962
You are a faculty member talking with another faculty colleague. This colleague comments that a particular female PhD student doesn't need her stipend and scholarship as much as the other PhD students because her husband has a good income and they have a nice house.,"That's so awesome, congratulations!",1.240673131,-1.18153408
"You are a single woman applying to a potential job in Pittsburgh. Someone says to you, “Pittsburgh is a great place to raise a family.”",Women are little chatter boxes.,5.650641131,-0.494427191
You are a parent. You have been told by your department head that you should bring your kids to work and let them play in your office while you work instead of taking them to daycare.,Open mouth. Insert both feet.,2.633520605,-1.114835124
You are a female faculty member. Someone in the department assumes you are an administrative assistant.,"I always knew we were a barrel of monkeys working here, this seals it.",0,0.261387212
"You are co-teaching a course where students use computers in class and one student is typing with only one hand. You had previously noticed this student had a disabled hand and was only typing with the other. Your co-teacher said to the student, ""Why aren't you using two hands? Use two hands!""",Avoid eye contact and back away slowly.,-0.08035085,-0.90555213
You are part of a committee reviewing applications to the PhD program. A recommendation letter for a female PhD applicant praises her for not crying like other girls after her undergraduate research was criticized by a senior faculty member.,A loud boo always works.,2.380995378,-0.967948339
"You are in the audience at a talk given by a very popular faculty member. He makes several remarks on the kind of things you can get if you have your own business: ""things"" including a nice car, big house, and beautiful women.",Write your local congressperson.,0.440673131,0.032051661
"You are part of a collaborative project. You keep describing a phenomenon with a term that you were unaware carried sexual innuendo. Your two collaborators didn't bother to tell you until you had given a public talk, and an outside colleague ""kindly"" mentions it during a banquet dinner in front of everyone.",Post passive-aggressive sticky notes.,3.156832327,-1.449590136
"You are a female faculty member at your first holiday party in your new department. A colleague takes you and your husband up to an Emeritus faculty member and says, ""Meet our newest faculty member!"" The Emeritus faculty member extends his hand to your husband.",Deny it ever happened.,-0.286563348,0.052711729
"You are a member of a faculty committee discussing PhD student salaries. The salaries for male PhD students' spouses are not mentioned when discussing their stipend and scholarship, but the salaries of female PhD students’ spouses are.",You obviously have no idea what you're talking about.,0.698837366,0.175077641000001
"You are a junior female faculty member and a senior male faculty member advises you to watch out for the only other female faculty member in your department, stating, “She’s your competition.”","Say, ""I'll be right back."" Lie.",-0.391164992,0.09001992
"You are at a project meeting with students and a faculty member. The faculty member says that we are all going to vote for the liberal candidate in an election, but you know that some of the students in the meeting are politically conservative.  ",Hang your head in shame.,0.51964915,0.953083494
"You are a newly appointed Dean and you are visiting each department at faculty meetings to answer questions. A university professor asks you, ""What are you going to do about all of the Asians on campus?""","Well, count me out then!",-0.404345773,0.301219694
"You are a faculty member speaking to your department head about the challenges of family-work balance. Your department head refers to his fellow senior female faculty, who had “made it to that level even though she had kids and a family.”",That's not cool.,-0.301162634,0.380995378
"You are a female faculty member chairing a hiring committee with all male committee members. You got behind in work when a friend was near death in the hospital. When you arrived at the meeting frazzled, the committee members got on your case and then said, ""Now you are going to accuse us of discriminating.""",Speak up and voice the truth!,-0.763705936,1.592863206
"You are part of a faculty committee consisting almost entirely of older white men plus a relatively young woman with kids. The older white men discuss how the department needs to hire more faculty who are ""really committed to research"" instead of ""all these people having kids while going for tenure.""",Speak up and voice the truth!,1.898148783,2.469504832
"You are a student in a study group for a programming course. A female student says: ""I've been working really hard on this programming assignment, but still need to do so much more."" A male student responds: ""You'll probably get an A; you get so much help and attention because you're a girl.""",Post passive-aggressive sticky notes.,2.779473725,-1.692849839
"You are a female researcher working on a manuscript with a colleague at the end of your first pregnancy. Immediately after your child’s birth, this colleague sends emails pressuring you to finish the paper. He sends a two sentence email, ""How's motherhood? But more importantly, how's the paper?""",We need to talk about boundaries.,-0.501351105,5.250423759
"A male department head seems to be avoiding an underrepresented minority faculty member. Luckily, you, a faculty in the same department, notice and ask him about it. The department head says, ""I worry I'll say or do something wrong. Things seem so heated these days. I don't want to get in trouble.""",Fake a heart attack.,-0.233150178,-1.735896678
"You are African American and a colleague asks if you know someone and then says, “I thought you’d know her since she’s African American.”","Excuse me, I was talking.",1.713436652,1.453359894
"You are co-teaching a course where students use computers in class and one student is typing with only one hand. You had previously noticed this student had a disabled hand and was only typing with the other. Your co-teacher said to the student, ""Why aren't you using two hands? Use two hands!""","Yeah, you swing on a swing-set like a little kid.",2.822291236,-0.549358869
"You are a single woman applying to a potential job in Pittsburgh. Someone says to you, “Pittsburgh is a great place to raise a family.”",Well I can see this will be nothing but a show.,1.953083494,-0.366479395
"You are a female faculty member chairing a hiring committee with all male committee members. You got behind in work when a friend was near death in the hospital. When you arrived at the meeting frazzled, the committee members got on your case and then said, ""Now you are going to accuse us of discriminating.""",I am a big girl and can handle it.,-0.161105958,6.102633404
"You are co-teaching a course where students use computers in class and one student is typing with only one hand. You had previously noticed this student had a disabled hand and was only typing with the other. Your co-teacher said to the student, ""Why aren't you using two hands? Use two hands!""",It looks like she stuck her finger in an electrical socket.,2.889542541,-0.093553523
"You are a student in a study group for a programming course. A female student says: ""I've been working really hard on this programming assignment, but still need to do so much more."" A male student responds: ""You'll probably get an A; you get so much help and attention because you're a girl.""",Hide in the bathroom until it all blows over.,4,1.904554885
You are in a meeting where your department head says: “Making demands to junior faculty is not gender neutral. There are demands that are not part of man’s life.”,That's what I get for Watching Keeping Up With The Kardashians.,0.892543116,1.516726619
You have delayed speech (kind of like a stutter).  Another colleague finishes your sentences or jumps in and speaks during your pauses.,Open mouth. Insert both feet.,1.556209207,0.995242944
"You are a female seminar speaker and someone says to you, “This year we had a rule that half of the seminar speakers had to be women.”",Why would you think that?,0.458152179,2.995242944
"You are in a meeting to discuss diversity-related issues. A high-level administrator at the university states that a problem with the #MeToo movement is that now women want to ""jump on the bandwagon"" and are falsely accusing men of sexual assault.",Make a run for it.,1.911564179,3.516836752
You are a female professor whose students routinely bump into you on campus and are not courteous in the hallways. Your male colleagues tell you that they don't have this problem.,Claim you were hacked.,0.177288111,0.256538464
"You are a female seminar speaker and someone says to you, “This year we had a rule that half of the seminar speakers had to be women.”",That's not cool.,0.256538464,1.791485513
"Imagine that every morning, you hear a Full Professor faculty in your department greet an Assistant Professor with a comment on her hair.",Well we don't know that for sure.,1.366949172,3.585786438
"You are in a meeting where, every time there is an unflattering statistic on equity, other faculty argue that this university is “special”.",Well I can see this will be nothing but a show.,2.328576278,2.604115854
You are part of a committee reviewing applications to the PhD program. A recommendation letter for a female PhD applicant praises her for not crying like other girls after her undergraduate research was criticized by a senior faculty member.,I wouldn't mind that at all.,1.772832285,1.108835008
"You are at a university function where you mention that you completed your PhD at this university and are now part of the faculty. In response, a Trustee said, “That's great that the university changes standards to allow people like you to complete a degree.”","Yeah, you swing on a swing-set like a little kid.",2.129169375,1.938064714
"You are a minority junior faculty member, and you were just interrupted again at faculty meeting.",Ask Siri what to do.,4.119172935,0.564584688
"You are a working parent, who spends time with your kids in the weekends. Your department head asks you why haven’t you published much in the past year and then adds “Why don’t you hire a babysitter?”.",That's not a fair assumption at all.,0.600813129,5.241682042
You are a female junior African American professor and a senior male professor tells you that your hair looks better now that it is blond.,Go take an emergency shower because you feel unclean.,1.619027942,2.082407598
You are in a meeting where your department head says: “Making demands to junior faculty is not gender neutral. There are demands that are not part of man’s life.”,I bet his sugar daddy pays thousands for that kind of grooming.,4.350055929,1.02969061
"You are a female faculty member chairing a hiring committee with all male committee members. You got behind in work when a friend was near death in the hospital. When you arrived at the meeting frazzled, the committee members got on your case and then said, ""Now you are going to accuse us of discriminating.""",You have to be kidding me!,-0.691071366,4.550510257
"You are a graduate student and you say to your office mate, ""It looks like we'll be having a 3rd graduate student in our office; he's from China."" Your office mate says, ""Yes, he can have the desk next to you! I probably won't be able to understand a word he says. I'm too busy to be interpreting all the time.""",Avoid eye contact and back away slowly.,0.232407526,1.458152179
"You are a minority junior faculty member, and you were just interrupted again at faculty meeting.",Have you researched that for a fact?,0.683368201,1.838894042
"You are a female professor. A chaired professor in your department tells you, ""I believe a woman's place is in the home"".",Put up your dukes and threaten to fight.,0.202151097,1.527222281
"You are in a meeting to discuss diversity-related issues. A high-level administrator at the university states that a problem with the #MeToo movement is that now women want to ""jump on the bandwagon"" and are falsely accusing men of sexual assault.",Growl like a dog.,1.069470069,2.601075549
"You are white. You ask a black friend what they use for sun block and then say, ""Oh no, you don't need it.” Your friend says, “Yes, actually. I do.”",Curl up into the fetal position.,0.772832285,1.761387212
You ask your new administrative assistant what her husband does.  She corrects you: her spouse is female.,Why would you think that?,2.328576278,2.902382304
You are a female faculty member with a husband and children. You are asked by a respected senior colleague where your children go while you’re at conferences - as though your husband is somehow incapable of taking care of them.,That's not cool.,1.400565012,1.34000668
"You are a female faculty member chairing a hiring committee with all male committee members. You got behind in work when a friend was near death in the hospital. When you arrived at the meeting frazzled, the committee members got on your case and then said, ""Now you are going to accuse us of discriminating.""",Excuse me? That's super rude.,0.787272766999999,7.633871108
"You are a junior female faculty member and a senior male faculty member advises you to watch out for the only other female faculty member in your department, stating, “She’s your competition.”",Call security.,0.402803403000001,0.192208269
"You are a faculty member speaking to your department head about the challenges of family-work balance. Your department head refers to his fellow senior female faculty, who had “made it to that level even though she had kids and a family.”",That's not a fair assumption at all.,-0.324986939,4.700282506
"You are part of a faculty search committee meeting. A candidate is criticized because “her advisor was really the brains behind her dissertation research.” There is no evidence in her materials or letters that this is the case, and her advisor’s letter specifically mentions her innovative ideas.",Eat your co-workers' lunches until you forget your shame.,4.582143261,1.22587645
You are part of a department where a loud extrovert was praised for work that five other people had contributed to. You sent an email to the department chair explaining the contributions of the five other people. Then the extrovert was praised again.  And again.,I'm going to accuse you all of being insensitive jerks.,2.108835008,0.483379374
"A senior colleague has repeatedly told your junior colleagues that they couldn't possibly know about challenges of teaching, research, and service to the university because they are junior faculty.",Make a run for it.,2.326679947,2.751344436
"You are student with multiple sclerosis who uses a Segway as a mobility device inside of buildings.  A faculty member tells you, ""You can't use that in here.""  ",Go take an emergency shower because you feel unclean.,1.621717208,0.239779811
"You are an employee who realizes that, with respect to diversity and equity, senior administrators seem to have very little idea what best practice is.",Sneak out the fire escape.,0.328576278,0.837506531
"Imagine that every morning, you hear a Full Professor faculty in your department greet an Assistant Professor with a comment on her hair.",That's not cool.,0.241682042,3.102633404
"You are a female faculty member whose spouse has a disability. When at a buffet for the department, the Dean’s wife helps a Senior Professor at a buffet, and he says, ""Isn't it wonderful that we have spouses to make life easy for us?” ",Make crazy eyes until they wet their pants.,2.328576278,1.08467777
"You are a faculty member at the faculty teaching awards for your college. Despite the many female faculties in the college who are eligible for the award, for the fifteenth year in a row, all the awards are won by men.","Yes, stop talking, we have dredged through your speaking for several minutes now.",3.256538464,0.392319038
"While discussing the University President’s postdoc minority program, comments showed an implicit assumption that the candidates will be of lower quality.",Throw water on the person's face!,6.02969061,0
"You are the husband of a female professor. At a department party, a male colleague of your wife says to you, “She’s doing great work but she’s moving too fast. You should slow her down.”",Gotta work on your tan.,0.736409145000001,2.600813129
"You are a female employee. Your boss tells you he'd rather give the promotion to a male colleague because promoting you would be a waste, as you might leave to have a baby.",It is type with one hand day.,6.102633404,0.300406565
"You are a female faculty member whose spouse has a disability. When at a buffet for the department, the Dean’s wife helps a Senior Professor at a buffet, and he says, ""Isn't it wonderful that we have spouses to make life easy for us?” ",You obviously have no idea what you're talking about.,1.772832285,1.431944846
You are part of a department where a loud extrovert was praised for work that five other people had contributed to. You sent an email to the department chair explaining the contributions of the five other people. Then the extrovert was praised again.  And again.,Hang your head in shame.,-0.119392214,1.129169375
You are a faculty member discussing diversity with a colleague. He tells you: “I don’t need to do more because I have advised 3 black students before.” This was over a 35-year career span.,I wouldn't mind that at all.,3.633568087,1.564584688
"Imagine that every morning, you hear a Full Professor faculty in your department greet an Assistant Professor with a comment on her hair.",I bet his sugar daddy pays thousands for that kind of grooming.,5.856832327,-0.208514487
"You are a faculty member at a holiday party. Several years before, a senior faculty member told you that you were hired because you’re attractive. At the holiday party, this same faculty member hits on you. You’re married and so is he.","Oh, I didn't expect that!",1.041500005,2.629171307
"You are part of a collaborative project. You keep describing a phenomenon with a term that you were unaware carried sexual innuendo. Your two collaborators didn't bother to tell you until you had given a public talk, and an outside colleague ""kindly"" mentions it during a banquet dinner in front of everyone.",Have you researched that for a fact?,0.850059953,3.07100844
You are a parent. You have been told by your department head that you should bring your kids to work and let them play in your office while you work instead of taking them to daycare.,"Sounds kind of weird, don't you think?",-0.263590855,2.775096901
You ask your new administrative assistant what her husband does.  She corrects you: her spouse is female.,Growl like a dog.,2.422291236,-0.097617696
"A male department head seems to be avoiding an underrepresented minority faculty member. Luckily, you, a faculty in the same department, notice and ask him about it. The department head says, ""I worry I'll say or do something wrong. Things seem so heated these days. I don't want to get in trouble.""",I wouldn't mind that at all.,0.525541603,0.450806662
"You are part of a collaborative project. You keep describing a phenomenon with a term that you were unaware carried sexual innuendo. Your two collaborators didn't bother to tell you until you had given a public talk, and an outside colleague ""kindly"" mentions it during a banquet dinner in front of everyone.","Okay, everyone back in their seats.",-0.021854411,1.901613323
"You are a female employee applying for a promotion. During your application process, your next level manager repeatedly suggests that you might be too young for the job, even though all of your male predecessors had received this promotion at around the same career stage with no question of their ""age"".",Rant about it on Twitter.,0.172227376,-0.084523405
"You are a faculty member who recently received a prestigious external award. While talking to a colleague about the department head search, he says: ""We are going to have to recruit someone externally because there is nobody here who has the necessary external notoriety for this prestigious position.”",Ask for a raise.,-1.483281573,0.412532723
You are a female professor whose students routinely bump into you on campus and are not courteous in the hallways. Your male colleagues tell you that they don't have this problem.,"Oh, I didn't expect that!",0.704554885,2.51964915
"You are African American and a colleague asks if you know someone and then says, “I thought you’d know her since she’s African American.”","Sounds kind of weird, don't you think?",-1.483281573,5.496159519
You are talking with colleagues when one them announces to everyone that he is a swinger.,"Oh, I didn't expect that!",-0.68997992,2.896159519
"You are a minority junior faculty member, and you were just interrupted again at faculty meeting.","Sorry dude, you're not good enough for me.",1.464466094,0.129171307
"You are a faculty member who realizes that senior faculty comment on gender imbalance with respect to service, but are unwilling to say something to the dean and other administrators.",Throw water on the person's face!,0.383362168000001,-1.236067977
You are faculty member heading into a meeting for tenured faculty. A senior colleague asks you why you are there. You have been tenured for five years and have attended this meeting with this senior colleague each year since.,Start updating your resume.,-2.18178046,1.038452737
"You pass by two faculty members speaking about an unconscious bias project. One says to the other, ""I think it's great that you folks are addressing unconscious bias, we are really lucky in my department, we don't see that kind of bias.""",Curl up into the fetal position.,-0.443167673,-0.609361307
You are in a meeting where your department head says: “Making demands to junior faculty is not gender neutral. There are demands that are not part of man’s life.”,Post passive-aggressive sticky notes.,0.608835008,-0.349358869
"You are a female faculty member whose spouse has a disability. When at a buffet for the department, the Dean’s wife helps a Senior Professor at a buffet, and he says, ""Isn't it wonderful that we have spouses to make life easy for us?” ",I bet his sugar daddy pays thousands for that kind of grooming.,2.501219694,-1.236067977
"You are a female seminar speaker and someone says to you, “This year we had a rule that half of the seminar speakers had to be women.”",Ask for a raise.,-0.620526275,0.097827113
You are a female junior African American professor and a senior male professor tells you that your hair looks better now that it is blond.,Can I buy a large teddy bear for you for Christmas?,-0.503840481,0.129171307
"You are a faculty member attending an invitation-only meeting with a distinguished visitor. There are 20 faculty members in attendance, and only one is a woman.",Blame it on someone who already quit.,2.325765386,-1.692849839
"You are a young faculty member, and students often mistake you for the TA on the first day of class when you’re co-teaching with a more senior colleague.  ","Screw that, get a clue and understand girls can code too.",-2.18178046,-0.035112807
"You are in a group of students who notice a poster about computer science outreach at a local school. One student says, ""If you have the talent to do computer science--if you're gifted that way--you'll go into the field. We don't need to force people, especially girls who are just not interested.""","As long as you act responsibly, you'll be fine.",0,0.362674152
You are a junior Professor and a senior Professor persists in hugging you when you have specifically asked him not to.,Gotta work on your tan.,-0.447076812,-0.247213595
"You are a faculty member at the faculty teaching awards for your college. Despite the many female faculties in the college who are eligible for the award, for the fifteenth year in a row, all the awards are won by men.",Start updating your resume.,-0.967948339,5.496159519
You are a female faculty member with a husband and children. You are asked by a respected senior colleague where your children go while you’re at conferences - as though your husband is somehow incapable of taking care of them.,"Screw that, get a clue and understand girls can code too.",0.611564179,0.876461594
"You are a faculty member speaking to your department head about the challenges of family-work balance. Your department head refers to his fellow senior female faculty, who had “made it to that level even though she had kids and a family.”","It's about time you retire, huh?",2.031711264,-0.10998008
"You are an accomplished female researcher. But since you gave birth 1.5 years ago, one of your senior colleagues will talk to you only about his grandchildren and your child.",Speak up and voice the truth!,-0.414213562,4.716760303
"You are a faculty member who recently received a prestigious external award. While talking to a colleague about the department head search, he says: ""We are going to have to recruit someone externally because there is nobody here who has the necessary external notoriety for this prestigious position.”",Everybody is doing it.,-0.34520788,1.812532723
"You are a newly appointed Dean and you are visiting each department at faculty meetings to answer questions. A university professor asks you, ""What are you going to do about all of the Asians on campus?""",High fives!!,0.006823473000001,-0.883281573
"You are African American and a colleague asks if you know someone and then says, “I thought you’d know her since she’s African American.”",Deny it ever happened.,-1.730495168,-0.673644135
"You are a female employee applying for a promotion. During your application process, your next level manager repeatedly suggests that you might be too young for the job, even though all of your male predecessors had received this promotion at around the same career stage with no question of their ""age"".",Order a solution from Amazon.,0,-0.738612788
"You are African American and a colleague asks if you know someone and then says, “I thought you’d know her since she’s African American.”","Yeah, we are truly lucky.",-0.273320053,-0.192848009
"You are part of a meeting where a man was allowed to talk for a long time.  Then, when a woman speaks, the meeting chair says, ""Hurry up, we are short on time.""",Accept it and move on.,-0.480972058,-0.449489743
"You are part of a faculty search committee meeting. A candidate is criticized because “her advisor was really the brains behind her dissertation research.” There is no evidence in her materials or letters that this is the case, and her advisor’s letter specifically mentions her innovative ideas.",Make a run for it.,-0.31662479,-1.007680962
"You are a female faculty member whose spouse has a disability. When at a buffet for the department, the Dean’s wife helps a Senior Professor at a buffet, and he says, ""Isn't it wonderful that we have spouses to make life easy for us?” ",Well I can see this will be nothing but a show.,-0.294441011,0.171572875
"A senior colleague has repeatedly told your junior colleagues that they couldn't possibly know about challenges of teaching, research, and service to the university because they are junior faculty.",Well I can see this will be nothing but a show.,-0.286563348,1.412532723
You are a female faculty member. Someone in the department assumes you are an administrative assistant.,I am a big girl and can handle it.,-0.273320053,3.297827113
"You are in a meeting to discuss diversity-related issues. A high-level administrator at the university states that a problem with the #MeToo movement is that now women want to ""jump on the bandwagon"" and are falsely accusing men of sexual assault.",Why would you think that?,0,7.267949192
"You are a working parent, who spends time with your kids in the weekends. Your department head asks you why haven’t you published much in the past year and then adds “Why don’t you hire a babysitter?”.","I always knew we were a barrel of monkeys working here, this seals it.",0.192113447,0.519027942
"You are the husband of a female professor. At a department party, a male colleague of your wife says to you, “She’s doing great work but she’s moving too fast. You should slow her down.”",Excuse me? That's super rude.,-0.993743885,5.326355865
"You are a female professor. A chaired professor in your department tells you, ""I believe a woman's place is in the home"".",Feminism at its best.,0.632051661,2.6855177
"You are a junior faculty member. You walk into a meeting and feel like more senior faculty are watching what you do and when, and judging how you speak—like you are being evaluated the entire time. ",Why would you think that?,0,0.953083494
"You are in a meeting to discuss diversity-related issues. A high-level administrator at the university states that a problem with the #MeToo movement is that now women want to ""jump on the bandwagon"" and are falsely accusing men of sexual assault.",Thanks for the heads up about Professor Pervert. ,0.325765386,0
You are a female faculty member with a husband and children. You are asked by a respected senior colleague where your children go while you’re at conferences - as though your husband is somehow incapable of taking care of them.,Call your mom.,-0.988854382,0.0855177
"You are part of a hiring committee. When interviewing a very openly gay candidate, a faculty member makes a comment about how neat his hair and his clothes are.",Growl like a dog.,1.61846592,-1.730495168
Your colleague was very active in LGBT groups and often mentioned her work with the LGBT community; clearly this was very important to her. You assumed she was gay. She recently got married to a guy.,Well I can see this will be nothing but a show.,1.098648895,-0.883281573
You are talking with colleagues when one them announces to everyone that he is a swinger.,That's not cool.,0.953083494,-0.177708764
"You are a female professor. A chaired professor in your department tells you, ""I believe a woman's place is in the home"".",I'm going to accuse you all of being insensitive jerks.,-0.073320053,2.608835008
"While discussing the University President’s postdoc minority program, comments showed an implicit assumption that the candidates will be of lower quality.",Gotta work on your tan.,2.707150161,-0.68997992
You hear a senior colleague tell another senior colleague that she was hired because she was so pretty.,Excuse me? That's super rude.,-1.177708764,3.719027942
"You are a female employee. Your boss tells you he'd rather give the promotion to a male colleague because promoting you would be a waste, as you might leave to have a baby.",That is a sexist remark.,-1.236067977,3.81846592
"While discussing the University President’s postdoc minority program, comments showed an implicit assumption that the candidates will be of lower quality.",Curl up into the fetal position.,0.992319038,-0.103840481
"You are a young female assistant professor. A senior male colleague describes how, when he was an assistant professor, he used to work 80 hours per week, implying that you are not working enough hours.",Curl up into the fetal position.,-1.236067977,-0.249390153
"You are a member of a faculty committee discussing PhD student salaries. The salaries for male PhD students' spouses are not mentioned when discussing their stipend and scholarship, but the salaries of female PhD students’ spouses are.",I'm not touching this one.,-0.294427191,0.425112615
"You are a member of a faculty committee discussing PhD student salaries. The salaries for male PhD students' spouses are not mentioned when discussing their stipend and scholarship, but the salaries of female PhD students’ spouses are.","I always knew we were a barrel of monkeys working here, this seals it.",-0.177708764,1
You are faculty member heading into a meeting for tenured faculty. A senior colleague asks you why you are there. You have been tenured for five years and have attended this meeting with this senior colleague each year since.,"Say, ""I'll be right back."" Lie.",-0.828427125,-0.367948339
"You are at a university function where you mention that you completed your PhD at this university and are now part of the faculty. In response, a Trustee said, “That's great that the university changes standards to allow people like you to complete a degree.”",Make crazy eyes until they wet their pants.,-1.58178046,0.297827113
"You are in the audience at a talk given by a very popular faculty member. He makes several remarks on the kind of things you can get if you have your own business: ""things"" including a nice car, big house, and beautiful women.",Rant about it on Twitter.,0.082407598,0.332051661
"You are a female job applicant to a university. During your interview, an interviewer says “We’re setting up a meeting for you in the medical school since we know that women always like applied research.”",Bring in donuts.,0.033520605,-0.033150178
"You are African American and a colleague asks if you know someone and then says, “I thought you’d know her since she’s African American.”",You have to be kidding me!,-0.586563348,0.56574086
"You are a young faculty member, and students often mistake you for the TA on the first day of class when you’re co-teaching with a more senior colleague.  ",High fives!!,-0.238612788,0.280419974
"You are part of a meeting where a man was allowed to talk for a long time.  Then, when a woman speaks, the meeting chair says, ""Hurry up, we are short on time.""",Make a run for it.,0.722746378,-0.08878695
You are in a meeting where your department head says: “Making demands to junior faculty is not gender neutral. There are demands that are not part of man’s life.”,Open mouth. Insert both feet.,-0.390464012,-0.435415312
